AGE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,GENDER_male,RACE_minority,VEHICLE_TYPE_sports car,OUTCOME,RISK_SCORE,RISK_CATEGORY
1,1,1,1,0.3702676695580816,0.0,1,0.0,1.0,9000.0,2,0,1,True,False,False,1.0,0.5326940240754797,Medium Risk
1,1,2,2,0.5841954045163829,1.0,1,0.0,0.0,15000.0,2,0,0,True,False,False,0.0,0.27218115861246933,Low Risk
2,1,2,2,0.642882122148452,1.0,1,0.0,0.0,14000.0,0,0,1,False,False,False,0.0,0.09436383032993659,Low Risk
0,0,0,1,0.5161185977136185,0.0,1,0.0,0.0,16000.0,0,0,0,False,False,False,1.0,0.8473731462795768,High Risk
2,2,2,0,0.5250327586154788,1.0,1,0.0,0.0,14000.0,0,1,0,False,False,False,0.0,0.12468862402958847,Low Risk
3,3,2,2,0.6079374664098495,1.0,0,1.0,1.0,11000.0,4,1,6,True,False,False,0.0,0.0032806646350747957,Low Risk
2,2,0,0,0.5340483380212564,1.0,1,0.0,0.0,16000.0,1,0,0,False,False,True,1.0,0.13612042935744598,Low Risk
3,0,0,2,0.7820833952337761,1.0,0,0.0,1.0,10000.0,0,0,0,False,False,False,0.0,0.10194097072712115,Low Risk
1,0,0,0,0.463003266668667,1.0,1,1.0,1.0,8000.0,0,0,0,True,True,False,1.0,0.7354078417696484,High Risk
3,1,2,2,0.7540373655219297,1.0,0,1.0,1.0,12000.0,1,0,0,False,False,False,0.0,0.040313456902565055,Low Risk
2,2,2,2,0.5982141330124617,1.0,0,0.0,1.0,12000.0,7,2,1,True,False,False,0.0,0.022100699838837157,Low Risk
1,0,2,2,0.5345576129748951,0.0,1,1.0,1.0,11000.0,0,0,0,False,False,False,1.0,0.6149314137137682,High Risk
2,2,1,0,0.5949942615350459,1.0,1,1.0,1.0,12000.0,3,0,4,True,False,False,0.0,0.03021431957792689,Low Risk
3,3,2,2,0.650428057330145,1.0,1,0.0,1.0,10000.0,4,0,3,True,False,False,0.0,0.034648371270019684,Low Risk
0,0,0,3,0.5778112043517166,1.0,1,0.0,0.0,17000.0,0,0,0,True,False,False,1.0,0.781944739917271,High Risk
1,1,1,3,0.3577836697288249,1.0,0,0.0,1.0,15000.0,1,0,0,False,False,False,0.0,0.08050488400662256,Low Risk
2,2,1,1,0.4952437707500946,0.0,1,0.0,1.0,16000.0,1,0,0,False,False,False,0.0,0.1340836498730051,Low Risk
0,0,1,1,0.2065312321384864,0.0,1,1.0,1.0,10000.0,0,0,0,True,False,False,1.0,0.903390697958944,High Risk
1,1,2,0,0.584909082765056,0.0,0,0.0,1.0,15000.0,0,0,0,False,False,False,0.0,0.26235327139250963,Low Risk
2,0,0,3,0.5250327586154788,0.0,1,0.0,1.0,10000.0,0,0,0,False,False,False,1.0,0.810373581549167,High Risk
1,0,0,3,0.4257869067192916,0.0,0,0.0,1.0,13000.0,0,0,0,True,False,False,0.0,0.7845856690300953,High Risk
1,0,0,0,0.510119699391931,1.0,0,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.22228172392844786,Low Risk
1,0,0,0,0.5468239401238333,1.0,0,0.0,0.0,14000.0,0,0,0,False,False,False,0.0,0.1560191158214777,Low Risk
1,0,2,2,0.5250327586154788,1.0,0,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.09643367041813042,Low Risk
3,3,0,2,0.4171313477376379,1.0,0,1.0,1.0,12000.0,6,2,4,True,False,False,0.0,0.014630273447984505,Low Risk
3,3,2,2,0.5772001970125457,1.0,1,0.0,1.0,11000.0,3,0,1,False,False,False,0.0,0.0206040741280034,Low Risk
0,0,1,1,0.2854385224065506,0.0,1,0.0,0.0,13000.0,0,0,0,True,True,False,1.0,0.9686759040073879,High Risk
1,1,0,2,0.6964039617112442,0.0,0,1.0,0.0,14000.0,1,0,1,False,False,False,0.0,0.06699948847863346,Low Risk
1,1,2,0,0.5765924303012139,0.0,1,0.0,0.0,16000.0,2,0,0,True,False,False,1.0,0.6283383187898262,High Risk
3,3,2,2,0.5410420482192485,1.0,0,1.0,1.0,10000.0,10,1,5,True,False,False,0.0,0.0032375892751240042,Low Risk
1,1,0,1,0.5250327586154788,1.0,1,0.0,0.0,15000.0,1,0,0,False,False,False,0.0,0.1995849273358809,Low Risk
3,3,0,2,0.6427072842693191,1.0,1,1.0,1.0,13000.0,3,0,5,True,False,False,0.0,0.007004871766837324,Low Risk
1,1,2,0,0.4957048730836951,0.0,1,0.0,0.0,11000.0,4,1,1,False,False,False,1.0,0.39809291404242314,Medium Risk
1,0,1,1,0.5696455478207955,1.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.45861906376889844,Medium Risk
0,0,1,1,0.5240612874798722,0.0,1,0.0,0.0,15000.0,0,0,0,False,False,True,1.0,0.7316203811536035,High Risk
0,0,0,1,0.4422964763625578,0.0,1,0.0,1.0,15000.0,0,0,0,False,False,False,1.0,0.846355677741986,High Risk
3,3,0,2,0.5482918097266921,1.0,0,1.0,1.0,9000.0,2,0,4,False,False,False,0.0,0.0024666514845072944,Low Risk
3,0,2,2,0.6245493379924929,1.0,1,0.0,1.0,9000.0,0,0,0,False,False,False,1.0,0.4904958972758883,Medium Risk
3,1,2,2,0.4990427927530763,1.0,0,1.0,1.0,6000.0,1,1,0,False,False,False,0.0,0.07947133777472153,Low Risk
2,1,2,2,0.6610607322734078,1.0,0,1.0,1.0,14000.0,0,0,0,False,False,False,0.0,0.04232275509941803,Low Risk
2,2,2,2,0.5773259298186989,1.0,0,0.0,1.0,11000.0,2,0,5,True,False,False,0.0,0.012480938364517967,Low Risk
2,2,0,3,0.5250327586154788,0.0,0,1.0,1.0,12000.0,2,0,0,False,False,False,0.0,0.07088992716206961,Low Risk
2,0,2,2,0.4720291922931867,1.0,0,1.0,1.0,9000.0,0,0,0,False,False,False,1.0,0.1454314018901607,Low Risk
2,1,2,0,0.5191956219648337,0.0,1,1.0,0.0,13000.0,2,0,0,False,False,False,1.0,0.33563026017143627,Medium Risk
2,1,0,2,0.4877976264827012,1.0,0,0.0,0.0,12000.0,3,0,0,False,False,True,0.0,0.22358821092939654,Low Risk
2,0,0,2,0.6387300964116825,1.0,1,1.0,1.0,9000.0,0,0,0,False,True,False,0.0,0.38847091431417025,Medium Risk
1,1,1,1,0.3688141910403541,0.0,1,0.0,0.0,12000.0,0,0,3,True,False,False,1.0,0.6556461967259891,High Risk
1,1,0,0,0.4682312487922276,0.0,0,0.0,1.0,12000.0,1,0,3,True,False,False,0.0,0.33724445901384464,Medium Risk
1,0,0,3,0.5114570584803535,1.0,0,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.22403349278047682,Low Risk
0,0,0,3,0.5250327586154788,1.0,1,1.0,1.0,11000.0,0,0,0,True,False,False,1.0,0.5966153299324735,Medium Risk
1,0,0,0,0.5491390596700176,1.0,1,0.0,1.0,13000.0,0,0,0,True,False,False,0.0,0.6906332836846251,High Risk
0,0,0,3,0.3619797686528825,1.0,1,1.0,1.0,9000.0,0,0,0,False,False,False,1.0,0.5227184869080911,Medium Risk
1,1,0,3,0.3987734843619067,1.0,1,0.0,1.0,10000.0,0,0,0,True,False,False,1.0,0.18101316387190539,Low Risk
3,2,2,0,0.5250327586154788,0.0,0,1.0,1.0,9000.0,2,0,2,False,False,False,0.0,0.03164808884674006,Low Risk
3,2,2,2,0.7163657604015807,1.0,0,1.0,1.0,13000.0,1,0,1,True,False,False,0.0,0.057801181282771855,Low Risk
0,0,1,1,0.4140194915050581,1.0,1,0.0,0.0,16000.0,0,0,0,False,True,False,0.0,0.50194915268936,Medium Risk
0,0,2,3,0.3775879427770994,1.0,0,0.0,0.0,13000.0,0,0,0,True,False,False,0.0,0.34351332880535174,Medium Risk
1,1,2,0,0.5005906733134925,1.0,0,0.0,0.0,15000.0,1,2,0,True,False,False,0.0,0.1459111639329265,Low Risk
3,0,1,1,0.2783488243388086,0.0,1,0.0,1.0,11000.0,0,0,0,True,False,False,1.0,0.8785448946136575,High Risk
2,1,2,2,0.7832878607386976,1.0,1,1.0,1.0,10000.0,2,1,2,True,False,False,0.0,0.16449637578357393,Low Risk
3,3,1,2,0.4869774537170413,1.0,0,0.0,1.0,12000.0,3,1,5,True,False,False,0.0,0.004190809753599061,Low Risk
0,0,1,1,0.3061509687966847,0.0,0,0.0,0.0,15000.0,0,0,0,False,False,False,0.0,0.6806946964723308,High Risk
2,1,2,2,0.6764409759079514,1.0,0,1.0,0.0,7000.0,1,0,2,True,False,False,0.0,0.07621623519438371,Low Risk
0,0,0,3,0.3104439496869316,1.0,1,0.0,1.0,13000.0,0,0,0,False,False,False,1.0,0.5154873755665593,Medium Risk
0,0,1,1,0.3525599589743549,1.0,1,0.0,0.0,12000.0,0,0,0,True,False,False,1.0,0.7441556238051302,High Risk
1,1,2,2,0.5836102270313487,1.0,1,1.0,1.0,11000.0,0,0,0,False,False,False,0.0,0.0931296608392969,Low Risk
2,2,0,3,0.5595152009839386,1.0,1,1.0,1.0,10000.0,6,3,1,True,False,False,0.0,0.05634323949607576,Low Risk
1,1,0,0,0.5338681732205112,1.0,0,0.0,1.0,10000.0,2,0,0,True,True,False,1.0,0.050054943419593816,Low Risk
3,1,2,2,0.7128243408066132,1.0,1,1.0,0.0,11000.0,2,0,1,True,False,False,1.0,0.20413847823431486,Low Risk
2,2,1,0,0.5250327586154788,1.0,0,1.0,1.0,8000.0,3,0,0,False,True,False,0.0,0.031188457291329637,Low Risk
0,0,0,1,0.2907925607872464,0.0,0,1.0,1.0,10000.0,0,0,0,True,False,False,1.0,0.6778044670744005,High Risk
0,0,0,1,0.2522091360163383,0.0,0,0.0,0.0,16000.0,0,0,0,True,True,False,1.0,0.4298511225495264,Medium Risk
1,0,1,0,0.4457246020489612,1.0,1,1.0,1.0,11000.0,0,0,0,False,False,False,0.0,0.3515475750217996,Medium Risk
0,0,0,2,0.6228238061137384,1.0,1,0.0,0.0,11000.0,0,0,0,False,False,True,1.0,0.35508847964358053,Medium Risk
1,0,0,2,0.6331577699602148,1.0,1,1.0,1.0,3000.0,0,0,0,False,True,False,1.0,0.5041601646090264,Medium Risk
0,0,0,1,0.438596842291891,0.0,1,0.0,1.0,14000.0,0,0,0,True,False,False,1.0,0.9391724388185131,High Risk
2,2,2,2,0.7754948133696272,0.0,0,0.0,1.0,14000.0,3,0,1,False,False,False,0.0,0.07160156208511963,Low Risk
1,1,1,1,0.2892824820314365,1.0,0,0.0,1.0,13000.0,1,0,2,True,False,False,0.0,0.05317756317836207,Low Risk
3,1,0,0,0.5499938678343249,1.0,1,1.0,1.0,9000.0,3,1,1,True,False,False,0.0,0.11328631591215009,Low Risk
1,1,2,3,0.4964384234259442,1.0,1,1.0,0.0,13000.0,0,0,1,False,False,False,1.0,0.12834561236322073,Low Risk
2,2,2,3,0.4722141399816714,1.0,1,0.0,1.0,10000.0,5,0,0,False,False,False,0.0,0.06309287671021745,Low Risk
3,2,2,2,0.5250327586154788,0.0,1,1.0,1.0,10000.0,4,0,0,False,False,False,0.0,0.08035551058255491,Low Risk
3,3,2,2,0.6070594144828729,1.0,1,1.0,1.0,14000.0,1,0,1,False,True,False,0.0,0.021693801220032324,Low Risk
0,0,1,1,0.2718838288402899,0.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.959234596042662,High Risk
1,0,0,3,0.3545723667998132,1.0,1,0.0,1.0,14000.0,0,0,0,False,False,False,1.0,0.5051674010209478,Medium Risk
2,0,2,2,0.5356041396005512,1.0,1,1.0,0.0,8000.0,0,0,0,True,False,False,1.0,0.6697127613268528,High Risk
1,1,1,0,0.4292448592231091,1.0,0,1.0,1.0,11000.0,3,0,1,True,False,False,0.0,0.042149028795594824,Low Risk
2,2,0,2,0.8242392308473437,1.0,1,1.0,1.0,11000.0,2,1,0,False,False,False,0.0,0.053943287592783794,Low Risk
2,2,2,2,0.5180075154458785,1.0,0,1.0,1.0,14000.0,2,0,3,True,False,False,0.0,0.024531324583028646,Low Risk
3,1,2,2,0.6710577400351899,1.0,1,1.0,0.0,19000.0,1,0,1,True,False,False,1.0,0.32063105084151955,Medium Risk
0,0,1,1,0.3829853698679646,1.0,1,0.0,0.0,14000.0,0,0,0,True,True,True,1.0,0.6999218857603402,High Risk
1,1,1,0,0.4082714978911518,1.0,1,0.0,0.0,16000.0,1,0,1,True,False,False,0.0,0.46285587571699416,Medium Risk
3,1,0,2,0.5842642101593103,0.0,1,0.0,1.0,14000.0,2,0,1,True,True,False,1.0,0.5267051449760828,Medium Risk
2,2,2,2,0.6603743820067427,1.0,1,1.0,0.0,9000.0,3,1,4,True,False,False,0.0,0.023971316996752316,Low Risk
3,3,2,2,0.8001186923709971,1.0,1,1.0,1.0,12000.0,4,0,4,False,True,False,0.0,0.01037638619416862,Low Risk
2,2,1,0,0.5250327586154788,1.0,1,1.0,1.0,12000.0,2,0,2,False,False,False,0.0,0.03411564281488141,Low Risk
0,0,0,3,0.3702272987877715,1.0,1,0.0,0.0,14000.0,0,0,0,True,False,False,1.0,0.7167959038887213,High Risk
3,3,2,2,0.6250936326831269,1.0,0,1.0,1.0,12000.0,1,0,1,False,False,False,0.0,0.023014070390182023,Low Risk
1,1,1,1,0.2000544061533787,0.0,1,0.0,0.0,13000.0,3,1,1,True,False,False,0.0,0.6889218385667527,High Risk
1,1,0,0,0.6617250781451144,1.0,0,0.0,1.0,11000.0,1,0,1,False,False,False,0.0,0.04349567876031205,Low Risk
3,3,2,2,0.6050717889516587,1.0,0,1.0,1.0,14000.0,3,0,3,True,False,False,0.0,0.008747739488810951,Low Risk
3,3,0,2,0.6830407984824192,0.0,0,1.0,1.0,10000.0,4,1,3,False,False,False,0.0,0.030243732077756068,Low Risk
1,1,1,1,0.4905512492204389,1.0,1,1.0,0.0,12000.0,0,1,1,True,False,False,1.0,0.1870968002705057,Low Risk
0,0,0,0,0.4674816531864013,1.0,1,1.0,1.0,10000.0,0,0,0,True,False,False,0.0,0.65710182462808,High Risk
0,0,2,0,0.5471451700228858,1.0,1,0.0,0.0,11000.0,0,0,0,False,False,False,0.0,0.474360443086443,Medium Risk
3,2,2,2,0.5680748381791342,1.0,0,1.0,1.0,12000.0,3,0,2,True,False,False,0.0,0.023436038684764827,Low Risk
2,2,1,1,0.3955280580569708,0.0,1,0.0,1.0,13000.0,1,0,1,True,True,False,0.0,0.11597673341794067,Low Risk
2,0,1,1,0.2930184956756164,0.0,1,0.0,1.0,13000.0,0,0,0,True,False,False,1.0,0.8292074134372969,High Risk
1,1,0,2,0.6609333089751197,1.0,1,1.0,0.0,9000.0,2,0,3,True,False,False,0.0,0.09963192054738021,Low Risk
3,3,2,2,0.5250327586154788,1.0,0,1.0,1.0,12000.0,1,0,0,False,False,False,0.0,0.040616034711587506,Low Risk
2,2,2,2,0.5250327586154788,1.0,0,0.0,1.0,16000.0,0,0,1,False,True,False,0.0,0.019378026056366855,Low Risk
1,0,0,0,0.4611083027459475,1.0,0,1.0,1.0,9000.0,0,0,0,False,False,False,0.0,0.19361145286995973,Low Risk
1,1,0,2,0.7022123845355849,1.0,1,0.0,1.0,13000.0,0,0,0,False,False,False,0.0,0.10303104462298313,Low Risk
0,0,0,1,0.5580618709969322,1.0,1,0.0,1.0,9000.0,0,0,0,False,True,False,0.0,0.49144033345924415,Medium Risk
1,0,0,3,0.1717780113795827,1.0,1,0.0,1.0,13000.0,0,0,0,True,True,False,0.0,0.6407363182589947,High Risk
1,1,2,2,0.5653445977259643,1.0,1,1.0,0.0,12000.0,0,1,1,True,False,False,0.0,0.14549875292636116,Low Risk
1,0,0,2,0.5691440277985789,1.0,0,1.0,1.0,4000.0,0,0,0,True,True,False,0.0,0.13140239639922713,Low Risk
0,0,2,3,0.4948182190512221,0.0,0,0.0,0.0,16000.0,0,0,0,False,False,False,1.0,0.6892073599527686,High Risk
1,1,1,2,0.6398907902160134,1.0,1,0.0,1.0,12000.0,0,1,0,False,False,False,0.0,0.0842262231739398,Low Risk
2,2,0,2,0.5065479620081467,1.0,0,1.0,1.0,14000.0,0,0,3,False,False,False,0.0,0.019288644778786456,Low Risk
3,3,2,2,0.7498940746007671,1.0,1,1.0,1.0,11000.0,3,0,4,False,False,False,0.0,0.009274876446236672,Low Risk
2,0,2,2,0.7573467203725435,1.0,1,1.0,1.0,8000.0,0,0,0,False,False,False,0.0,0.4059786381275575,Medium Risk
1,1,0,0,0.5250327586154788,1.0,0,1.0,1.0,13000.0,0,0,1,False,False,False,0.0,0.029679267564214493,Low Risk
1,1,1,3,0.3854748679417675,1.0,1,0.0,0.0,15000.0,2,0,0,False,False,False,0.0,0.24800623321643925,Low Risk
1,1,0,3,0.5250327586154788,0.0,1,0.0,1.0,14000.0,0,0,2,True,False,False,1.0,0.6436955737697554,High Risk
2,2,0,0,0.47473409858794,1.0,1,1.0,1.0,7000.0,12,0,3,True,False,False,0.0,0.10315382072128848,Low Risk
2,2,2,2,0.6983343972589173,1.0,1,1.0,1.0,13000.0,1,0,2,False,False,False,0.0,0.029450989768672803,Low Risk
3,1,2,2,0.584608456109682,0.0,1,1.0,1.0,13000.0,0,1,2,True,False,False,0.0,0.4469215155912294,Medium Risk
1,1,2,0,0.6830355617513156,1.0,1,0.0,1.0,12000.0,3,0,1,True,False,False,0.0,0.29776863416359495,Low Risk
1,0,0,0,0.5250327586154788,1.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,0.0,0.4367014129336119,Medium Risk
2,1,2,2,0.5392138269084618,0.0,1,1.0,1.0,5000.0,0,1,0,False,False,False,1.0,0.323107371830759,Medium Risk
2,2,0,2,0.5741719727666895,0.0,0,1.0,1.0,7000.0,6,1,6,True,False,False,1.0,0.040205531495984846,Low Risk
1,1,1,1,0.5250327586154788,0.0,1,0.0,0.0,12000.0,1,0,3,False,False,False,0.0,0.5268724173906355,Medium Risk
3,3,2,2,0.5250327586154788,1.0,0,1.0,1.0,10000.0,4,1,6,True,False,False,0.0,0.0026754434583412933,Low Risk
3,0,2,2,0.5737489246895384,1.0,0,0.0,1.0,12000.0,0,0,0,True,False,False,0.0,0.14081461291162845,Low Risk
1,1,2,2,0.6450397790890472,1.0,0,1.0,0.0,16000.0,0,0,0,False,False,True,0.0,0.24803599171134166,Low Risk
1,0,0,0,0.5250327586154788,0.0,0,0.0,0.0,15000.0,0,0,0,True,False,False,1.0,0.7965306404240752,High Risk
0,0,0,1,0.4118605472633641,0.0,0,0.0,0.0,14000.0,0,0,0,False,True,False,1.0,0.49878985822924166,Medium Risk
0,0,0,1,0.3189177392150015,1.0,1,0.0,1.0,11000.0,0,0,0,True,False,False,1.0,0.6565414502340374,High Risk
1,1,2,0,0.4006684278650776,1.0,1,1.0,1.0,11000.0,3,0,0,True,False,False,1.0,0.28978263292549805,Low Risk
0,0,2,1,0.3322138418525682,0.0,1,0.0,0.0,21000.0,0,0,0,True,False,False,1.0,0.9266886277754061,High Risk
3,1,2,2,0.632071900431844,1.0,1,0.0,1.0,11000.0,3,0,2,True,False,False,0.0,0.14819107376429783,Low Risk
0,0,0,1,0.5250327586154788,1.0,1,0.0,1.0,12000.0,0,0,0,False,False,False,1.0,0.5223955339900342,Medium Risk
0,0,2,0,0.2484012154074144,1.0,0,1.0,1.0,10000.0,0,0,0,False,False,False,0.0,0.24783170022217632,Low Risk
1,1,0,3,0.4400170768463599,1.0,1,1.0,1.0,14000.0,0,0,1,False,False,False,0.0,0.07045925864432999,Low Risk
1,1,0,2,0.6387587524450637,1.0,1,1.0,1.0,12000.0,1,0,1,False,False,False,0.0,0.0761023155929648,Low Risk
2,2,2,2,0.560313721776477,1.0,1,1.0,1.0,8000.0,2,0,2,False,False,False,0.0,0.027874747333820653,Low Risk
3,3,2,2,0.6720439176179812,1.0,0,1.0,1.0,12000.0,5,0,7,True,False,True,0.0,0.020578457555751006,Low Risk
1,1,2,2,0.5835385396760442,1.0,1,1.0,0.0,9000.0,2,1,0,False,False,False,0.0,0.08202988760739366,Low Risk
1,1,2,2,0.5739100548968327,1.0,1,1.0,1.0,11000.0,1,0,4,True,False,False,0.0,0.10453179908482206,Low Risk
2,2,2,2,0.6216551427948755,1.0,0,0.0,1.0,11000.0,0,2,0,False,False,False,0.0,0.025538973892402683,Low Risk
2,2,0,2,0.5911312733018249,1.0,1,1.0,1.0,5000.0,5,1,2,False,False,False,0.0,0.028199788431740706,Low Risk
1,1,0,0,0.4851718364383785,0.0,1,0.0,1.0,8000.0,2,1,1,False,False,False,0.0,0.36238781748477256,Medium Risk
2,2,0,2,0.7051793977761083,1.0,1,1.0,1.0,12000.0,3,0,3,False,False,False,0.0,0.01955690571999351,Low Risk
1,1,0,3,0.3562232691382527,1.0,1,0.0,1.0,13000.0,0,0,0,False,False,False,0.0,0.13553305603494264,Low Risk
1,0,1,1,0.4003174824567489,0.0,0,0.0,0.0,17000.0,0,0,0,True,False,False,1.0,0.8673402098874331,High Risk
1,0,2,2,0.6291251206224056,1.0,0,1.0,0.0,14000.0,0,0,0,True,False,False,0.0,0.25350687693290486,Low Risk
1,1,1,1,0.3663368365838678,1.0,1,0.0,0.0,12000.0,2,0,0,False,False,False,0.0,0.22401221427986692,Low Risk
0,0,0,1,0.4681771221744546,0.0,1,0.0,0.0,12000.0,0,0,0,False,False,False,1.0,0.8586737549238008,High Risk
0,0,1,1,0.0648103533102058,1.0,1,0.0,1.0,11000.0,0,0,0,True,False,False,0.0,0.6560207085277239,High Risk
2,2,2,2,0.5632175676044759,1.0,0,0.0,1.0,10000.0,1,0,4,True,False,False,0.0,0.01396781257678282,Low Risk
1,1,2,0,0.4510035325239147,1.0,1,0.0,1.0,12000.0,0,1,1,True,False,False,0.0,0.22836019792417006,Low Risk
2,1,0,0,0.4323039303974849,1.0,1,0.0,1.0,10000.0,0,0,0,True,False,True,0.0,0.28979407466885865,Low Risk
3,3,2,2,0.5197631166283038,1.0,1,1.0,1.0,12000.0,5,1,0,False,False,False,0.0,0.05437027797446156,Low Risk
0,0,1,0,0.5250327586154788,1.0,1,0.0,0.0,14000.0,0,0,0,True,False,False,0.0,0.7812667186639511,High Risk
1,1,0,3,0.4992632819538944,1.0,1,1.0,1.0,9000.0,1,0,2,True,False,False,0.0,0.10242859296951894,Low Risk
1,1,0,0,0.5551939776516457,1.0,0,0.0,1.0,12000.0,2,0,3,False,False,False,0.0,0.04755114514328129,Low Risk
1,0,2,3,0.3324202407398227,1.0,1,1.0,1.0,6000.0,0,0,0,True,False,False,1.0,0.6176630003412249,High Risk
3,1,2,2,0.5546030942377342,1.0,1,0.0,1.0,12000.0,2,0,2,True,False,False,1.0,0.14790549992870278,Low Risk
2,2,2,0,0.6919287222494878,1.0,1,0.0,1.0,14000.0,0,0,1,False,False,False,0.0,0.06055447331289858,Low Risk
2,1,0,0,0.3848447185014994,1.0,1,1.0,1.0,12000.0,2,0,0,True,False,False,0.0,0.16060193812798387,Low Risk
1,1,2,2,0.6449057726588217,1.0,0,0.0,0.0,13000.0,0,0,1,False,False,False,0.0,0.03156753295554756,Low Risk
2,2,0,2,0.4736095690653534,1.0,0,1.0,1.0,9000.0,2,0,2,False,False,False,0.0,0.024278115490376395,Low Risk
1,1,1,0,0.5010729015505729,1.0,1,1.0,1.0,15000.0,2,0,1,True,False,False,0.0,0.243082452134147,Low Risk
3,3,1,0,0.5527703274835478,1.0,1,1.0,1.0,11000.0,3,2,4,True,True,False,0.0,0.012883872439174146,Low Risk
2,2,2,2,0.6170091118547167,1.0,0,1.0,1.0,7000.0,0,0,1,False,True,False,0.0,0.02225760598488064,Low Risk
0,0,2,1,0.3600840439351249,1.0,1,0.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.6915403275568279,High Risk
1,1,2,2,0.5928095914482554,1.0,0,1.0,1.0,7000.0,3,0,1,False,False,False,0.0,0.025782817114667334,Low Risk
1,1,2,3,0.3868939198714247,1.0,1,0.0,0.0,12000.0,3,0,1,True,False,True,0.0,0.3227566380912497,Medium Risk
0,0,2,0,0.4938799911603953,1.0,1,0.0,0.0,19000.0,0,0,0,False,False,False,1.0,0.6018935254361903,High Risk
3,1,2,2,0.494675905573652,1.0,1,1.0,1.0,10000.0,0,1,1,True,False,False,0.0,0.09711009406373876,Low Risk
3,2,2,2,0.7097590437116957,1.0,1,1.0,1.0,9000.0,0,0,2,True,False,False,0.0,0.047846856061531044,Low Risk
3,1,2,2,0.5250327586154788,1.0,1,1.0,1.0,12000.0,4,0,0,True,False,False,0.0,0.24069791453310438,Low Risk
2,0,2,2,0.5836705952546154,1.0,0,0.0,1.0,16000.0,0,0,0,True,False,False,1.0,0.18113110575930005,Low Risk
2,0,0,0,0.4636812834943048,0.0,1,0.0,1.0,10000.0,0,0,0,True,False,False,1.0,0.8801817886879901,High Risk
2,0,2,2,0.6043960242703331,1.0,1,1.0,1.0,12000.0,0,0,0,True,False,False,1.0,0.61655843530451,High Risk
1,0,1,1,0.4397448439215724,1.0,1,0.0,1.0,13000.0,0,0,0,True,True,False,1.0,0.5923433886767964,Medium Risk
2,2,0,2,0.6291201591283238,1.0,0,1.0,1.0,10000.0,5,2,7,True,False,False,0.0,0.012857445657206184,Low Risk
3,3,2,2,0.5250327586154788,1.0,0,0.0,1.0,13000.0,2,2,2,False,False,False,0.0,0.012435609677379772,Low Risk
1,0,0,0,0.5580379199417775,1.0,1,1.0,1.0,12000.0,0,0,0,False,False,False,1.0,0.42635384123642245,Medium Risk
3,2,2,2,0.7351303352292949,0.0,0,0.0,1.0,11000.0,0,0,3,False,True,False,0.0,0.10417891002622284,Low Risk
2,2,2,2,0.7154070373943805,1.0,1,1.0,1.0,13000.0,4,0,2,True,False,False,0.0,0.04107500190276025,Low Risk
2,2,1,0,0.3806910508101889,1.0,1,1.0,0.0,14000.0,2,0,1,False,False,False,1.0,0.08572018970635341,Low Risk
1,1,2,0,0.5601355746697445,0.0,1,1.0,1.0,9000.0,0,0,3,True,False,False,0.0,0.3564977394450567,Medium Risk
0,0,0,1,0.3524113564969917,0.0,1,0.0,1.0,11000.0,0,0,0,True,False,False,1.0,0.9696083445159773,High Risk
0,0,2,2,0.6932730562505753,1.0,1,1.0,0.0,15000.0,0,0,0,True,False,False,0.0,0.5139646827834207,Medium Risk
1,1,0,0,0.4615679630439447,1.0,1,1.0,1.0,12000.0,0,2,1,True,False,False,0.0,0.14731733600004138,Low Risk
2,2,0,0,0.5991275990330529,1.0,1,1.0,1.0,11000.0,2,0,1,False,False,False,0.0,0.03459372188642631,Low Risk
0,0,0,0,0.4728862849963735,0.0,1,1.0,0.0,12000.0,0,0,0,False,False,False,1.0,0.7479642116766057,High Risk
0,0,1,3,0.5746661136667053,1.0,0,0.0,0.0,13000.0,0,0,0,False,False,True,0.0,0.32342873437073183,Medium Risk
0,0,0,3,0.5253518870692256,1.0,1,1.0,1.0,9000.0,0,0,0,False,False,False,1.0,0.43364360590848755,Medium Risk
1,1,2,0,0.5309254852137539,1.0,1,1.0,1.0,9000.0,3,1,0,True,False,False,0.0,0.24345740336785102,Low Risk
0,0,1,1,0.4080435066664748,0.0,1,0.0,1.0,15000.0,0,0,0,False,False,False,1.0,0.8832072770285059,High Risk
1,0,0,3,0.5042053863471003,0.0,1,0.0,1.0,14000.0,0,0,0,True,False,False,1.0,0.8681765110015195,High Risk
0,0,1,1,0.4143119502240556,1.0,1,0.0,0.0,16000.0,0,0,0,True,True,False,1.0,0.6381398887487907,High Risk
0,0,1,1,0.3740046259142086,1.0,1,0.0,0.0,12000.0,0,0,0,False,False,False,0.0,0.5812902684485061,Medium Risk
